               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 155,            0.017708,           0.0064688,           0.0029268,             0.86967,             0.76555,             0.87801,             0.80563,            0.012716,           0.0054835,           0.0018551,            0.002377,            0.002377,            0.002377
                 156,            0.017604,           0.0063693,           0.0027667,             0.88779,             0.74695,               0.872,             0.80048,            0.012504,            0.005652,           0.0019966,           0.0023275,           0.0023275,           0.0023275
                 157,            0.016983,           0.0065156,            0.003064,             0.86041,             0.76762,             0.87304,             0.80182,            0.012353,           0.0055822,           0.0019557,            0.002278,            0.002278,            0.002278
                 158,            0.017297,           0.0066014,           0.0027952,             0.81898,             0.80521,             0.87733,             0.80436,            0.012463,            0.005533,           0.0020131,           0.0022285,           0.0022285,           0.0022285
                 159,            0.016656,            0.006496,           0.0027861,             0.87468,             0.74014,             0.87514,             0.80282,            0.012511,           0.0056941,            0.001961,            0.002179,            0.002179,            0.002179
                 160,            0.017161,           0.0063366,           0.0027295,              0.8264,             0.80269,             0.87896,              0.8047,            0.012517,           0.0057405,           0.0019745,           0.0021295,           0.0021295,           0.0021295
                 161,            0.016741,           0.0064569,           0.0029723,             0.83985,             0.78681,             0.87557,             0.80312,              0.0124,           0.0057238,           0.0020016,             0.00208,             0.00208,             0.00208
                 162,            0.017372,           0.0062841,             0.00279,             0.87733,             0.74424,             0.86748,             0.79588,            0.012639,           0.0057293,            0.002164,           0.0020305,           0.0020305,           0.0020305
                 163,            0.017105,           0.0063255,           0.0030941,             0.91446,             0.74906,             0.87807,             0.80751,              0.0125,           0.0057317,           0.0018895,            0.001981,            0.001981,            0.001981
                 164,            0.017219,           0.0065235,           0.0030321,             0.90826,             0.75003,             0.87306,             0.80434,            0.012559,            0.005646,           0.0020604,           0.0019315,           0.0019315,           0.0019315
                 165,             0.01661,           0.0064883,           0.0027878,             0.87768,             0.76255,             0.87881,             0.80921,            0.012592,           0.0055707,           0.0019963,            0.001882,            0.001882,            0.001882
                 166,            0.017174,           0.0065938,           0.0027855,             0.89887,             0.75507,             0.87448,             0.80533,            0.012614,           0.0055186,           0.0020762,           0.0018325,           0.0018325,           0.0018325
                 167,             0.01641,           0.0064478,            0.002876,             0.86754,             0.74182,             0.86766,             0.79932,            0.012611,           0.0057479,           0.0023192,            0.001783,            0.001783,            0.001783
                 168,            0.016563,           0.0063729,           0.0029168,             0.86197,             0.77371,             0.87447,             0.80399,            0.012518,            0.005732,           0.0021091,           0.0017335,           0.0017335,           0.0017335
                 169,            0.016598,           0.0063647,            0.002802,             0.89126,             0.75573,             0.88172,             0.80988,            0.012576,           0.0055915,           0.0019758,            0.001684,            0.001684,            0.001684
                 170,            0.016382,            0.006255,           0.0027204,             0.87314,             0.76911,             0.87947,             0.80903,            0.012768,           0.0056888,           0.0020143,           0.0016345,           0.0016345,           0.0016345
                 171,            0.016432,           0.0062065,           0.0028153,             0.90712,             0.72452,             0.87258,               0.804,            0.012761,            0.005689,            0.002054,            0.001585,            0.001585,            0.001585
                 172,            0.016095,           0.0062296,           0.0025764,             0.86592,             0.76204,              0.8788,              0.8105,            0.012598,           0.0057426,           0.0019602,           0.0015355,           0.0015355,           0.0015355
                 173,            0.016378,           0.0059275,           0.0030718,             0.89236,             0.74804,              0.8795,             0.80805,            0.012785,           0.0058049,           0.0019884,            0.001486,            0.001486,            0.001486
                 174,            0.015556,           0.0061527,           0.0027732,             0.84721,             0.77107,             0.87774,              0.8064,            0.012814,           0.0058363,            0.002085,           0.0014365,           0.0014365,           0.0014365
                 175,            0.015872,           0.0061438,            0.002889,             0.90275,             0.73926,             0.87651,             0.80474,            0.012744,           0.0058575,           0.0019995,            0.001387,            0.001387,            0.001387
                 176,            0.015938,           0.0062113,           0.0027819,             0.86032,             0.76899,             0.87299,             0.80195,            0.012685,           0.0057922,           0.0020747,           0.0013375,           0.0013375,           0.0013375
                 177,            0.016029,           0.0060312,           0.0028018,             0.89144,             0.73724,             0.87814,             0.80673,            0.012701,           0.0058841,           0.0020384,            0.001288,            0.001288,            0.001288
                 178,            0.015802,           0.0059334,           0.0026615,             0.88034,              0.7604,             0.87611,             0.80621,            0.012571,           0.0058906,           0.0020982,           0.0012385,           0.0012385,           0.0012385
                 179,            0.015915,           0.0061069,           0.0023853,             0.83911,             0.77296,             0.87181,             0.80182,            0.012636,           0.0058875,           0.0022248,            0.001189,            0.001189,            0.001189
                 180,            0.015747,           0.0061722,           0.0027848,             0.88518,             0.75231,             0.87517,             0.80629,            0.012733,           0.0058419,           0.0021449,           0.0011395,           0.0011395,           0.0011395
                 181,             0.01546,           0.0061499,           0.0027718,             0.89791,             0.74761,             0.87507,             0.80385,            0.012687,           0.0057818,           0.0021896,             0.00109,             0.00109,             0.00109
                 182,            0.015876,           0.0059719,           0.0024155,             0.85403,             0.77391,             0.87771,             0.80898,            0.012711,           0.0057926,           0.0021145,           0.0010405,           0.0010405,           0.0010405
                 183,            0.015681,           0.0060611,            0.002683,             0.90656,             0.72583,             0.87726,             0.80745,             0.01283,           0.0057276,           0.0021526,            0.000991,            0.000991,            0.000991
                 184,            0.015669,           0.0061461,           0.0028306,             0.87087,             0.74364,             0.87467,             0.80519,            0.012692,           0.0057025,           0.0022018,           0.0009415,           0.0009415,           0.0009415
                 185,            0.015482,           0.0060948,           0.0025554,             0.85425,             0.76107,             0.87751,             0.80783,            0.012581,           0.0057664,           0.0022182,            0.000892,            0.000892,            0.000892
                 186,             0.01546,            0.006135,           0.0025082,             0.90298,             0.73539,             0.87745,             0.80704,            0.012574,            0.005749,           0.0022459,           0.0008425,           0.0008425,           0.0008425
                 187,            0.015163,           0.0058411,           0.0024872,             0.91276,             0.72282,             0.87639,             0.80682,            0.012591,           0.0057805,            0.002251,            0.000793,            0.000793,            0.000793
                 188,             0.01512,           0.0057818,           0.0026043,             0.89253,              0.7364,             0.87498,             0.80481,            0.012692,           0.0057595,           0.0023198,           0.0007435,           0.0007435,           0.0007435
                 189,            0.014907,           0.0058041,           0.0022835,             0.86725,             0.76124,             0.87225,             0.80152,            0.012711,           0.0057577,           0.0023875,            0.000694,            0.000694,            0.000694
                 190,            0.014604,           0.0056031,           0.0026483,             0.90241,             0.72672,             0.87369,             0.80374,            0.012803,           0.0058475,           0.0023544,           0.0006445,           0.0006445,           0.0006445
                 191,            0.015228,           0.0059097,           0.0024473,              0.8829,             0.74314,             0.87368,             0.80399,            0.012845,           0.0058982,           0.0022809,            0.000595,            0.000595,            0.000595
                 192,            0.015285,            0.005895,           0.0022998,             0.90236,             0.73244,              0.8774,             0.80754,            0.012818,           0.0058865,           0.0022406,           0.0005455,           0.0005455,           0.0005455
                 193,            0.014696,           0.0058395,            0.002598,             0.87483,             0.74018,             0.87892,             0.80838,            0.012793,           0.0058742,           0.0022463,            0.000496,            0.000496,            0.000496
                 194,            0.014647,           0.0057518,           0.0024906,             0.81381,             0.78515,             0.87905,             0.80816,            0.012851,           0.0059192,           0.0022386,           0.0004465,           0.0004465,           0.0004465
                 195,            0.014723,           0.0056331,           0.0025034,             0.89232,             0.74052,             0.87837,             0.80868,            0.012761,           0.0059369,           0.0022306,            0.000397,            0.000397,            0.000397
                 196,            0.014553,           0.0057582,           0.0025232,               0.887,             0.74183,              0.8764,             0.80774,            0.012701,           0.0059493,           0.0022511,           0.0003475,           0.0003475,           0.0003475
                 197,            0.014972,           0.0057067,           0.0023545,             0.87632,             0.75394,              0.8769,             0.80834,            0.012661,           0.0059173,           0.0022568,            0.000298,            0.000298,            0.000298
                 198,            0.014836,           0.0058392,           0.0024206,             0.88115,             0.73658,              0.8766,             0.80678,            0.012682,           0.0059195,           0.0023461,           0.0002485,           0.0002485,           0.0002485
                 199,            0.014975,           0.0057467,           0.0024504,             0.84938,              0.7547,             0.87564,             0.80534,            0.012706,           0.0059288,           0.0024578,            0.000199,            0.000199,            0.000199
